tagID,datetime,event
2648,2019-08-15 17:02:25.050,exiting
2648,2019-08-15 17:11:01.550,entering
2648,2019-08-15 17:10:30.450,entering
266,2019-08-07 11:43:46.400,entering
266,2019-08-07 11:53:44.600,exiting
2662,2019-08-09 06:27:46.300,exiting
2663,2019-08-07 11:18:32.400,exiting
2673,2019-08-07 11:03:06.000,exiting
2673,2019-08-07 11:51:53.700,entering
2673,2019-08-07 11:56:21.050,exiting
2673,2019-08-09 06:50:47.550,exiting
2674,2019-08-07 11:32:21.750,exiting
2674,2019-08-07 13:59:45.800,exiting
2687,2019-08-15 17:50:30.400,exiting
269,2019-08-07 12:27:16.600,entering
2696,2019-08-07 11:17:16.600,exiting
2696,2019-08-07 12:23:22.550,entering
2696,2019-08-07 12:40:12.000,entering
2696,2019-08-07 13:11:48.700,entering
2701,2019-08-09 06:06:21.650,entering
2701,2019-08-09 06:14:32.800,entering
2709,2019-08-07 11:53:32.250,exiting
2709,2019-08-07 12:09:55.600,exiting
2712,2019-08-09 06:03:35.300,exiting
2712,2019-08-09 06:59:43.650,exiting
2715,2019-08-15 17:48:55.650,exiting
2716,2019-08-15 17:10:56.300,entering
2716,2019-08-15 17:27:19.850,exiting
2719,2019-08-15 16:55:51.050,exiting
2719,2019-08-15 17:02:13.000,exiting
2724,2019-08-07 12:07:18.200,entering
2751,2019-08-15 17:46:16.800,exiting
2772,2019-08-07 11:10:13.000,exiting
2778,2019-08-07 11:32:23.750,entering
2778,2019-08-07 12:24:15.700,entering
278,2019-08-07 12:10:09.000,exiting
2827,2019-08-07 13:45:43.650,entering
2838,2019-08-07 13:09:02.550,exiting
2884,2019-08-07 11:34:18.350,entering
2884,2019-08-15 17:31:13.500,exiting
2952,2019-08-09 06:24:43.300,exiting
2952,2019-08-09 06:52:37.950,entering
2952,2019-08-15 16:52:20.400,exiting
2962,2019-08-07 12:14:16.250,exiting
2962,2019-08-07 12:18:37.400,entering
2962,2019-08-07 12:20:23.450,entering
2962,2019-08-07 12:22:05.500,entering
2962,2019-08-07 12:47:57.600,entering
2962,2019-08-09 06:09:16.050,exiting
2962,2019-08-09 06:11:22.500,entering
2997,2019-08-07 12:26:16.800,entering
327,2019-08-07 12:00:33.600,exiting
330,2019-08-15 16:55:01.000,exiting
330,2019-08-15 16:55:33.600,exiting
330,2019-08-15 17:01:59.400,entering
330,2019-08-15 17:10:23.700,exiting
330,2019-08-15 17:41:38.200,exiting
336,2019-08-07 12:03:55.050,exiting
336,2019-08-07 12:06:02.000,entering
359,2019-08-07 11:26:54.900,exiting
380,2019-08-15 16:16:46.400,entering
381,2019-08-07 11:34:34.400,entering
381,2019-08-07 13:54:17.200,exiting
382,2019-08-07 11:10:50.650,exiting
382,2019-08-07 11:10:58.000,entering
382,2019-08-07 11:12:56.550,entering
382,2019-08-07 11:47:41.100,entering
382,2019-08-07 11:51:43.800,entering
382,2019-08-07 11:53:34.050,exiting
382,2019-08-07 12:05:07.250,exiting
382,2019-08-07 12:06:44.350,entering
384,2019-08-07 11:46:47.100,exiting
397,2019-08-07 13:04:13.950,exiting
399,2019-08-07 12:15:43.800,entering
399,2019-08-07 12:25:15.250,exiting
405,2019-08-15 16:35:38.550,exiting
405,2019-08-15 16:35:57.100,entering
405,2019-08-15 16:42:16.800,exiting
410,2019-08-07 11:46:59.800,entering
410,2019-08-07 12:00:39.750,entering
410,2019-08-07 12:06:06.650,entering
410,2019-08-15 17:10:21.700,exiting
411,2019-08-15 17:35:30.850,exiting
420,2019-08-07 11:40:53.550,entering
420,2019-08-07 12:01:28.850,exiting
420,2019-08-07 13:05:15.550,exiting
428,2019-08-15 16:57:26.650,entering
444,2019-08-15 17:36:30.000,exiting
449,2019-08-09 06:18:20.400,exiting
454,2019-08-09 06:37:41.650,exiting
454,2019-08-09 06:59:00.350,exiting
461,2019-08-09 06:22:56.150,exiting
472,2019-08-07 11:54:07.800,exiting
472,2019-08-07 12:02:34.700,entering
472,2019-08-07 12:13:21.200,exiting
472,2019-08-15 16:04:45.850,entering
474,2019-08-07 11:21:00.300,exiting
474,2019-08-07 11:22:41.650,entering
474,2019-08-07 11:23:12.800,exiting
474,2019-08-15 16:03:07.950,entering
474,2019-08-15 17:08:27.150,entering
474,2019-08-15 17:08:26.900,entering
482,2019-08-15 16:23:42.500,entering
488,2019-08-07 11:39:30.700,entering
501,2019-08-15 16:44:52.150,exiting
501,2019-08-15 16:45:18.350,entering
501,2019-08-15 17:03:12.050,exiting
503,2019-08-15 16:43:31.300,exiting
527,2019-08-07 11:04:23.900,exiting
527,2019-08-07 11:51:53.100,exiting
530,2019-08-15 17:58:56.300,entering
556,2019-08-07 12:51:58.800,entering
566,2019-08-07 12:14:58.800,exiting
566,2019-08-07 12:15:32.200,entering
572,2019-08-07 13:35:43.350,entering
572,2019-08-07 13:54:49.300,entering
572,2019-08-07 13:55:25.100,entering
572,2019-08-07 13:55:53.350,entering
583,2019-08-15 17:16:17.400,entering
586,2019-08-07 11:49:06.050,exiting
586,2019-08-07 13:27:34.200,exiting
607,2019-08-07 11:23:32.200,exiting
607,2019-08-07 12:06:59.800,exiting
607,2019-08-07 12:07:01.500,entering
608,2019-08-15 16:42:41.300,entering
608,2019-08-15 17:36:30.850,exiting
609,2019-08-07 11:32:10.300,exiting
609,2019-08-07 12:15:51.200,exiting
611,2019-08-15 16:07:11.100,entering
611,2019-08-15 17:00:57.800,exiting
613,2019-08-15 16:00:11.650,exiting
629,2019-08-07 11:19:43.150,exiting
629,2019-08-07 12:24:37.050,entering
655,2019-08-15 16:41:39.100,exiting
668,2019-08-07 12:36:50.250,exiting
670,2019-08-15 17:02:28.450,exiting
677,2019-08-07 11:59:25.500,exiting
693,2019-08-07 11:01:58.550,entering
693,2019-08-07 11:02:45.000,exiting
693,2019-08-07 11:02:55.850,exiting
693,2019-08-07 11:58:12.100,entering
693,2019-08-07 11:58:32.450,entering
693,2019-08-07 12:01:23.400,entering
693,2019-08-07 12:02:21.850,exiting
693,2019-08-07 12:02:51.850,exiting
693,2019-08-07 12:05:19.400,entering
693,2019-08-07 13:46:48.950,entering
693,2019-08-07 13:47:30.950,entering
693,2019-08-07 13:47:58.750,exiting
693,2019-08-07 13:50:19.350,entering
693,2019-08-07 13:51:02.500,entering
693,2019-08-07 13:52:53.350,entering
700,2019-08-07 11:46:17.400,entering
704,2019-08-07 11:06:51.850,exiting
705,2019-08-07 12:23:33.200,exiting
730,2019-08-07 11:07:20.600,entering
730,2019-08-07 11:41:45.850,entering
735,2019-08-07 11:42:57.200,exiting
745,2019-08-15 17:18:49.300,exiting
753,2019-08-07 13:43:32.350,entering
761,2019-08-15 16:35:31.800,exiting
773,2019-08-15 16:28:12.200,entering
793,2019-08-07 11:51:29.600,exiting
793,2019-08-07 13:57:26.350,entering
793,2019-08-07 13:58:05.300,entering
793,2019-08-07 13:59:01.300,entering
793,2019-08-07 14:00:00.200,exiting
799,2019-08-07 12:28:48.900,exiting
799,2019-08-07 12:35:02.150,entering
800,2019-08-15 16:59:16.300,exiting
811,2019-08-07 11:56:05.000,exiting
811,2019-08-07 13:39:20.850,exiting
821,2019-08-07 12:44:39.000,entering
823,2019-08-07 13:57:13.100,exiting
83,2019-08-07 12:15:51.100,entering
83,2019-08-15 16:41:03.850,entering
845,2019-08-07 11:40:47.350,entering
845,2019-08-07 11:59:09.500,exiting
879,2019-08-07 11:56:52.550,exiting
891,2019-08-07 11:37:29.350,entering
891,2019-08-07 11:49:17.000,exiting
910,2019-08-15 16:27:03.600,exiting
912,2019-08-07 11:09:15.350,entering
912,2019-08-07 11:28:42.450,exiting
915,2019-08-09 06:55:17.550,exiting
915,2019-08-15 15:57:06.850,exiting
915,2019-08-15 16:40:06.850,entering
920,2019-08-15 16:27:58.200,exiting
921,2019-08-15 17:18:45.900,exiting
921,2019-08-15 17:20:16.450,entering
922,2019-08-15 16:45:06.800,entering
923,2019-08-09 06:59:59.300,exiting
926,2019-08-15 17:05:28.900,exiting
938,2019-08-15 16:01:08.400,entering
938,2019-08-15 16:03:00.350,entering
938,2019-08-15 16:04:02.000,entering
938,2019-08-15 16:27:21.650,exiting
938,2019-08-15 16:56:32.800,exiting
947,2019-08-07 11:27:59.450,exiting
947,2019-08-15 16:40:26.000,entering
954,2019-08-07 11:15:05.800,exiting
954,2019-08-07 11:36:40.100,exiting
954,2019-08-07 11:58:18.250,entering
954,2019-08-07 12:03:20.250,exiting
